gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
1,0,0,0,-1.2774445836787656,1,2,2,1,1,1,1,1,1,0,1,3,-1.3530913680541898,-0.9975322695525088
0,0,1,1,-0.015113308357824713,1,2,1,2,0,0,0,2,0,0,0,2,0.8255244991635975,0.27308759481057676
0,1,1,0,1.2064976032430856,1,0,0,2,0,2,2,2,2,2,1,1,0.5047976781315361,1.1199246615659169
0,0,1,0,-1.2367242199587352,1,0,1,2,2,0,0,2,0,0,0,2,0.8504514541660894,-0.9240392015572919
0,0,1,0,0.6364125111626608,1,2,0,0,0,2,2,0,2,1,1,3,0.15914390209698223,0.5087775899793769
0,1,0,0,-0.8295205827584317,1,2,1,0,2,0,0,2,0,0,1,2,0.8820255971692458,-0.5248939118746477
1,1,1,0,-0.21871512695797646,1,2,1,2,0,2,0,0,0,1,1,2,0.7025515211513048,-0.027905042331744786
0,0,1,1,1.5729808767233588,1,2,1,2,0,2,2,0,2,2,0,2,1.1861344481996465,2.1530884011598364
0,0,1,1,-0.6666391278783103,0,1,0,0,0,0,0,0,2,0,1,1,-0.9725398550161476,-0.7641161662441794
1,0,1,1,0.9621754209229036,0,1,0,2,2,0,2,2,0,1,1,3,-0.42414684496132693,0.2656256972490317
0,0,0,0,-1.1145631287986442,1,0,1,0,2,0,0,2,0,0,1,3,0.682609957149311,-0.8225088261562697
1,0,0,0,-1.1145631287986442,1,0,0,2,0,2,0,0,0,0,1,3,-0.29785027294870164,-0.8870167098096264
1,1,1,0,0.7992939660427822,1,0,1,2,0,2,2,2,2,1,1,0,1.3190782082129364,1.4119983442263915
1,1,1,0,-0.9924020376385531,1,0,0,2,0,0,0,2,0,0,0,0,-0.12834697893175703,-0.7644473155442479
1,0,0,0,-0.6666391278783103,1,0,2,1,1,1,1,1,1,2,0,1,-1.5225946620711341,-0.8638583354248314
1,0,1,1,1.2064976032430856,1,2,1,2,2,0,0,2,2,0,1,2,1.3539759452164248,1.8561578620983559
0,0,0,0,-0.8295205827584317,1,2,1,0,2,0,0,0,2,0,1,2,0.8105683261621028,-0.5412085340580257
1,1,0,0,-1.1145631287986442,1,0,1,0,2,0,0,0,2,0,1,2,0.6909189421501416,-0.8277851383373622
1,0,1,0,-0.8295205827584317,1,0,1,2,0,0,2,0,0,0,0,0,0.534710024134526,-0.6255853757154962
1,1,1,0,0.43281069256250915,1,0,1,0,2,2,0,2,2,1,1,0,1.1894580421999785,0.8922043262187666
1,0,1,0,1.4915401492832983,1,2,1,0,2,0,2,2,0,2,1,3,0.9202469281730669,1.8443910236359198
1,0,1,0,1.5729808767233588,1,0,2,1,1,1,1,1,1,1,0,2,-1.4594463760648215,-0.32830161073394276
1,0,1,0,-1.1960038562387048,1,0,1,0,0,0,0,0,0,0,1,2,0.18407085709947407,-0.9159370820156144
0,0,0,0,-0.7073594915983407,1,0,1,0,0,2,0,2,2,0,1,1,0.9717626351782166,-0.34344617205707845
0,1,1,0,-0.21871512695797646,1,2,0,0,2,2,2,2,2,0,0,2,0.6344178441444933,0.01187702691649217
0,0,1,0,-0.2594354906780068,1,2,1,0,2,0,0,0,0,0,0,0,0.4831943171293762,-0.11811011167042199
1,0,0,0,1.369379058123207,1,2,1,0,2,0,2,2,2,1,1,2,1.3124310202122718,2.0210260602924928
1,0,1,1,1.2064976032430856,1,2,1,2,2,0,0,2,0,1,1,1,1.003336778181373,1.5491383076947869
1,0,1,1,1.125056875803025,1,0,0,2,2,2,0,0,0,2,0,0,-0.14164135493308597,0.6230682517430411
1,1,0,0,-0.5444780367182193,1,2,1,0,2,0,0,2,0,0,1,2,0.7789941831589463,-0.22407788769236292
1,1,0,0,-0.13727439951791576,1,0,1,0,2,2,0,2,2,0,1,0,1.219370388202969,0.2937513111348551
1,0,1,1,-0.748079855318371,1,0,0,2,2,0,0,0,2,2,1,0,-0.11172900893009581,-0.6480593748801495
1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,2,0,0,1,2,0.4748853321285456,-0.9732479875474807
1,0,0,0,-0.5037576729981889,1,0,1,0,0,0,0,0,0,0,0,1,0.19237984210030468,-0.3487004076181664
0,0,0,0,0.3920903288424788,1,0,0,2,2,2,2,0,2,1,0,1,0.30372024111143525,0.38733410333423185
1,0,0,0,-1.1960038562387048,1,0,1,0,0,0,0,2,0,0,0,2,0.4815325201292102,-0.8899970535102435
0,1,1,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,1,1.7278802702538025,2.646434628401985
0,0,0,0,-0.30015585439803716,0,1,0,0,0,2,2,2,2,1,0,2,-0.3510277769540174,-0.37978428858460234
1,0,1,1,0.8400143297628127,1,2,0,2,2,0,0,0,2,2,0,0,0.16412929309748078,0.6193593795822734
1,0,0,0,0.47353105628253944,1,2,1,2,2,2,0,2,2,0,1,2,1.5533915852363596,1.1620468525346381
1,0,1,1,-0.1779947632379461,1,0,1,0,2,2,0,2,2,1,0,0,1.182810854199314,0.22769806408117862
0,1,0,0,-0.748079855318371,0,1,0,2,0,2,2,0,0,2,0,3,-0.8329489070021932,-0.7024561665714126
0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.502653098069141,-0.9995191653529202
0,1,0,0,-0.2594354906780068,1,0,1,0,0,0,0,2,2,0,1,2,0.8803638001690798,0.030244774760295426
0,0,1,1,-0.9924020376385531,1,0,2,1,1,1,1,1,1,1,1,3,-1.4960059100684764,-0.9441289257614516
1,0,0,0,-0.2594354906780068,1,0,0,0,0,0,0,0,0,0,0,2,-0.641842251983089,-0.46367544460197224
1,1,1,0,1.4915401492832983,1,2,1,0,2,0,0,2,0,0,1,2,0.8371570781647607,1.7042486398469026
1,0,1,1,1.4508197855632678,1,0,1,2,2,0,2,0,2,2,0,0,1.0083221691818711,1.9427865189962925
1,0,1,1,-1.2367242199587352,1,0,1,2,0,0,0,2,2,0,0,2,1.074794049188516,-0.9268429322978724
1,0,0,0,0.35136996512244845,1,2,1,0,2,0,0,2,0,0,1,2,0.8122301231622688,0.601565623858589
1,1,1,0,-0.7888002190384014,1,0,1,0,2,2,0,2,2,0,1,2,1.1047063951915064,-0.4616002423215427
1,0,1,1,1.247217966963116,1,2,1,0,2,2,0,2,2,2,1,0,1.330710787214099,1.9047485027284168
1,0,1,1,-0.5851984004382496,1,0,1,0,0,0,2,0,2,0,1,2,0.6925807391503077,-0.3010369850282975
1,0,0,0,-0.0965540357978854,1,0,1,0,2,0,0,2,2,1,1,0,1.071470455188184,0.3258507166215015
0,0,1,0,1.369379058123207,1,2,1,0,2,2,0,2,2,0,1,2,1.3440051632154282,2.0546929057994636
0,0,0,0,-0.21871512695797646,1,0,0,0,2,0,2,0,0,0,1,3,-0.28621769394753876,-0.3726314637031214
1,0,0,0,-0.3408762181180675,1,2,1,0,0,0,0,2,2,0,1,2,0.9750862291785486,0.01746241177764868
0,0,1,1,-0.6666391278783103,1,0,0,2,2,0,2,0,2,2,0,0,0.11593718009266311,-0.5159087275327874
0,1,1,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.15914390209698223,-0.9774425453483492
1,0,1,0,1.369379058123207,1,2,1,0,2,2,0,0,2,1,0,2,1.0149693571825356,1.7617582349588101
0,0,0,0,1.0436161483629645,1,2,1,2,0,0,0,0,0,0,1,0,0.4998122871310375,0.9905998215791398
1,1,1,0,-0.6666391278783103,1,2,1,0,0,2,0,2,2,0,1,2,1.1296333501939984,-0.30719636200957284
0,1,0,0,-0.38159658183809786,1,0,1,2,0,0,0,0,0,0,1,0,0.35357415111641893,-0.2824705476044533
1,0,1,0,1.6137012404433893,1,0,2,1,1,1,1,1,1,2,0,1,-1.4976677070686424,-0.38033620408471663
1,0,1,0,1.0843365120829946,1,2,1,0,0,2,0,2,2,1,1,0,1.15456030519649,1.6238676664102598
1,0,0,0,-1.1145631287986442,1,2,1,0,2,2,0,0,2,0,0,2,1.0565142821866886,-0.7873407704889882
0,0,1,1,-0.4223169455581282,1,0,1,0,2,0,0,0,2,0,0,2,0.6161380771426661,-0.1931264664459543
0,1,0,0,-0.46303730927815856,1,2,1,0,0,0,0,2,2,0,1,2,0.9800716201790471,-0.13667654909426621
1,0,1,0,0.9621754209229036,1,2,1,2,2,2,0,0,0,1,1,2,0.9435120861753926,1.3116380296856116
0,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,0,2,0.1774236690988095,-0.977199702528299
1,0,1,1,-0.5037576729981889,1,0,1,0,0,0,0,2,2,0,1,2,0.8454660631655913,-0.22374673839229436
1,0,1,0,1.6137012404433893,0,1,0,2,2,2,0,0,0,2,0,0,-0.7531826509942192,0.2996678452960802
0,0,1,0,-0.30015585439803716,1,0,0,2,2,0,2,0,2,0,1,3,0.2089978121019659,-0.19674703212670397
0,1,0,0,-0.9516816739185228,1,2,1,0,0,2,0,2,0,0,1,2,0.8421424691652587,-0.6475074593800353
1,1,0,0,-0.7073594915983407,1,2,1,0,2,0,0,0,0,0,1,2,0.5131066631323666,-0.4706958097634259
0,0,1,0,0.9621754209229036,1,2,1,0,0,2,2,2,2,2,0,0,1.2775332832087833,1.5281655186904444
0,0,1,1,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,1,1.7162476912526399,2.7639705533063212
1,0,0,0,-0.7888002190384014,1,0,2,1,1,1,1,1,1,1,0,1,-1.5109620830699715,-0.8935072360909702
1,0,0,0,-1.0738427650786138,1,0,0,2,0,2,2,2,2,2,1,3,0.5147684601325326,-0.7902990375696006
0,0,1,0,1.6137012404433893,0,1,0,2,2,2,0,0,2,2,1,2,-0.5172074769706297,0.5729543243326649
1,0,0,1,-1.2367242199587352,1,0,2,1,1,1,1,1,1,0,0,3,-1.4744025490663168,-0.9892093838107856
1,0,0,0,1.0436161483629645,1,2,2,1,1,1,1,1,1,2,1,1,-1.3397969920528607,-0.33984768299633344
1,0,0,0,0.3106496014024181,1,2,1,0,0,0,0,2,0,0,1,2,0.6693155811479823,0.479393608753293
0,0,1,1,-0.5037576729981889,1,2,1,0,0,2,2,0,2,0,1,0,1.0216165451832002,-0.16208673871952745
1,0,0,0,-1.2774445836787656,1,0,0,0,2,0,0,0,0,0,1,2,-0.46569176996548,-0.985743354470068
0,0,1,1,1.5729808767233588,1,0,2,1,1,1,1,1,1,2,0,1,-1.4976677070686424,-0.3830074751052698
1,0,1,1,0.758573602322752,1,2,2,1,1,1,1,1,1,1,1,3,-1.3564149620545218,-0.4710931889235082
0,0,0,0,-1.1960038562387048,1,0,0,0,0,0,0,0,0,0,0,2,-0.6700928009859131,-0.9539750982834904
0,0,1,1,-0.7073594915983407,1,2,2,1,1,1,1,1,1,0,1,2,-1.3132082400502028,-0.8338120555986102
0,0,1,1,1.5322605130033284,1,2,2,1,1,1,1,1,1,2,0,0,-1.33148800705203,-0.2637716504605816
1,0,0,0,-0.7888002190384014,1,2,1,0,0,0,2,2,2,0,0,2,1.1961052302006432,-0.4283086993546495
0,0,0,0,0.18848851024232702,1,2,1,2,2,2,0,0,0,0,0,0,0.8787020031689138,0.4852439130545043
1,0,0,0,0.6771328748826912,1,2,0,0,0,0,2,2,0,2,1,0,0.046141706085686136,0.4043110241177469
0,0,0,0,-0.8702409464784621,1,0,0,0,2,0,0,0,0,0,0,2,-0.45405919096431707,-0.7736311894661495
0,0,1,1,-1.1960038562387048,1,0,0,0,0,0,0,0,0,0,0,3,-0.6800635829869099,-0.9487650159624115
0,1,0,0,0.43281069256250915,0,1,0,2,2,0,0,0,0,0,1,1,-1.0406735320229585,-0.34574214053755387
0,0,1,0,1.5729808767233588,1,0,2,1,1,1,1,1,1,2,0,3,-1.5009913010689746,-0.38272047904521034
1,0,0,0,0.9621754209229036,1,2,0,2,2,0,2,0,0,1,1,0,-0.003712203919297562,0.6103079653803992
0,0,0,0,-0.015113308357824713,1,2,0,0,2,0,0,0,0,0,1,2,-0.3510277769540174,-0.24006136057567237
0,0,1,0,0.14776814652229667,1,2,1,2,2,2,2,0,2,2,1,1,1.3722557122182522,0.6848607111358356
0,1,1,0,-0.62591876415828,1,2,1,0,0,0,0,2,2,0,1,2,0.9235705221733989,-0.29520875734709073
1,0,0,0,-0.748079855318371,1,0,1,0,0,2,0,0,0,0,0,2,0.3884718881199074,-0.5147165900525406
1,0,1,1,-1.1552834925186746,1,0,0,0,0,0,2,0,2,0,0,1,-0.11006721192992953,-0.9067973613337219
0,0,1,0,0.5142514200025698,1,0,1,0,0,0,2,2,2,2,1,1,1.0116457631822036,0.8841684365371029
0,0,0,0,0.7178532386027215,1,0,2,1,1,1,1,1,1,2,0,1,-1.5076384890696393,-0.5560440227010974
1,0,1,1,-0.9924020376385531,1,0,1,0,0,2,0,2,2,0,1,2,0.9966895901807084,-0.6727851892852691
1,0,0,0,-0.7073594915983407,1,0,2,1,1,1,1,1,1,0,1,3,-1.4943441130683104,-0.871540999186422
1,0,1,1,1.369379058123207,1,0,1,2,2,2,0,2,2,1,1,0,1.2758714862086173,2.096395640988098
1,0,1,0,1.125056875803025,1,2,1,0,0,2,0,2,2,2,0,1,1.2093996062019723,1.6708025605399774
0,0,1,0,1.369379058123207,1,2,1,2,2,0,2,0,0,1,0,2,0.8055829351616043,1.596271891404546
0,0,0,0,0.06632741908223598,1,0,1,0,2,2,2,2,2,0,1,2,1.3406815692150957,0.596730844077588
0,1,1,0,1.3286586944031769,1,2,1,2,2,2,0,2,2,0,1,1,1.4835961112293827,2.18300222126603
0,0,0,0,1.5729808767233588,1,0,0,2,2,2,2,2,0,2,0,1,0.4183842341228973,1.442397849972686
0,1,0,1,0.025607055362205634,1,2,1,0,2,2,0,2,2,0,1,0,1.3489905542159264,0.5217807191620694
1,0,1,1,0.9214550572028734,1,0,0,2,2,0,2,0,0,2,0,0,-0.23968737794288733,0.3369331798637961
1,0,1,0,0.6771328748826912,1,2,0,2,0,0,0,0,0,1,1,2,-0.31280644595019663,0.15482314144608958
1,0,1,1,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,1,0.1724382780983114,-0.9772659323883128
0,0,0,0,-0.5851984004382496,1,2,1,0,0,0,0,0,0,0,1,2,0.31202922611226586,-0.4139588963516783
1,0,1,1,1.125056875803025,1,0,2,1,1,1,1,1,1,2,1,0,-1.4561227820644893,-0.44716213283855316
0,1,0,0,-1.0738427650786138,1,0,1,2,0,0,0,0,0,0,1,2,0.31036742911209936,-0.809064164573486
1,0,1,1,-0.6666391278783103,1,2,1,0,0,2,0,2,0,0,1,0,0.8654076271675846,-0.3713730963628608
0,0,1,1,-0.6666391278783103,1,2,1,0,2,0,0,0,0,0,1,1,0.5047976781315361,-0.4483101170787908
1,0,1,1,-1.1145631287986442,1,0,1,2,0,2,0,0,2,0,1,3,0.8504514541660894,-0.8163052959349854
1,0,0,0,-0.9516816739185228,1,2,0,0,0,0,0,0,2,0,0,3,-0.1615829189350795,-0.768663949965121
1,0,0,0,-0.62591876415828,1,0,0,2,2,0,0,0,0,0,1,1,-0.3078210549496983,-0.595693632229307
1,0,1,0,0.7992939660427822,1,2,1,0,2,0,2,0,2,0,1,1,1.0266019361836989,1.2385423408504768
1,0,0,0,-0.015113308357824713,1,0,1,2,2,2,0,0,2,0,1,1,0.9518210711762233,0.30730635581766186
0,0,1,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,1,1.624848856243503,2.5789464010480114
0,0,1,0,-0.2594354906780068,0,1,0,2,0,2,0,0,0,1,0,1,-0.9758634490164798,-0.5760675170452434
0,0,0,0,1.4508197855632678,1,0,0,2,0,2,0,0,0,1,1,1,-0.3427187919531868,0.6144583699412585
0,0,1,0,1.125056875803025,0,1,0,2,2,0,2,0,0,2,0,0,-0.8994207870088381,0.0023840803145266268
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,2,-0.6900343649879066,-0.9887236981706851
1,1,0,0,0.6771328748826912,1,2,0,2,2,2,2,0,2,2,0,1,0.5513279941361872,0.7848677997565423
0,0,0,0,-1.0331224013585834,1,0,0,2,2,0,2,2,2,0,1,2,0.45660556512671835,-0.7560140467025018
1,0,1,1,-1.0331224013585834,1,0,2,1,1,1,1,1,1,0,1,0,-1.479387940066815,-0.9310154134787365
0,0,1,1,0.43281069256250915,1,0,0,2,0,2,0,2,2,2,0,0,0.3469269631157543,0.42874984246280695
0,0,0,0,-1.1552834925186746,1,2,2,1,1,1,1,1,1,2,1,1,-1.3115464430500368,-0.956513909584016
0,0,1,1,1.125056875803025,0,1,0,2,0,2,2,2,2,2,0,1,-0.16324471593524553,0.5770384990335106
1,0,1,1,0.5956921474426305,1,2,1,0,0,2,2,2,2,0,1,0,1.4154624342225712,1.2520311556732697
1,0,1,1,1.0436161483629645,1,2,1,0,0,2,2,0,2,2,0,0,0.9833952141793793,1.4483806139939244
1,1,0,0,0.06632741908223598,1,0,1,0,0,0,0,0,0,0,0,1,0.14584952609565352,-0.003620760326716653
1,0,0,0,-1.0738427650786138,1,0,1,0,2,0,0,0,2,0,1,2,0.6526976111463211,-0.7625045729838458
1,0,0,0,-0.2594354906780068,1,0,2,1,1,1,1,1,1,1,0,1,-1.4943441130683104,-0.8062383572129009
1,1,1,0,1.4100994218432374,1,2,1,0,2,0,2,2,2,2,0,0,1.2675625012077867,2.0780278931442946
0,1,0,0,0.10704778280226633,1,2,1,2,2,2,0,2,2,1,1,2,1.4486983742258936,0.6370648288259393
1,0,0,0,0.43281069256250915,1,2,2,1,1,1,1,1,1,2,0,0,-1.2733251120462157,-0.5180280830532262
1,0,1,0,0.5956921474426305,1,2,1,0,2,2,0,2,2,0,1,2,1.3074456292117733,1.2591839805547507
1,1,1,0,0.9214550572028734,1,2,1,0,0,0,0,0,0,0,1,2,0.3070438351117673,0.7811147743557653
0,1,1,0,0.9214550572028734,1,2,1,0,2,2,2,0,0,0,0,2,0.8537750481664219,1.2192915282064911
0,0,1,1,1.6137012404433893,1,0,0,2,2,2,2,2,2,2,0,0,0.682609957149311,1.6980892628656274
0,0,0,0,0.9621754209229036,1,0,1,0,2,0,0,0,0,0,1,2,0.3020584441112687,0.7989747599394631
1,0,0,0,-0.5037576729981889,1,2,0,2,0,0,2,0,0,0,0,0,-0.18484807693740507,-0.48219772878580736
1,0,1,1,-0.8295205827584317,1,0,2,1,1,1,1,1,1,2,0,0,-1.4527991880641573,-0.8924475583307508
0,0,0,0,-0.9516816739185228,1,0,2,1,1,1,1,1,1,0,1,2,-1.504314895069307,-0.9291830540183571
0,0,1,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,0,3,-1.5009913010689746,-0.9668899209861644
1,0,0,0,-1.1145631287986442,1,0,0,0,0,2,0,2,2,0,1,2,0.17576187209864347,-0.8552043003830394
1,1,1,0,-0.015113308357824713,1,2,1,0,0,0,0,0,2,0,1,2,0.6726391751483144,0.15839955388683025
1,0,1,0,-0.46303730927815856,1,2,1,0,2,2,2,2,2,0,1,2,1.5434208032353631,0.014923600477123012
1,0,0,0,1.0843365120829946,1,0,2,1,1,1,1,1,1,2,0,3,-1.5093002860698053,-0.5226420966341816
0,0,1,0,0.3920903288424788,1,2,0,0,0,0,0,0,0,0,1,2,-0.4823097399671412,-0.03516825031324857
1,0,1,1,0.3106496014024181,1,2,1,0,0,2,0,0,0,0,1,2,0.5463426031356892,0.44550599704627647
1,0,0,0,-1.2367242199587352,1,0,2,1,1,1,1,1,1,0,1,3,-1.4993295040688086,-0.9910196666511604
0,0,0,0,0.35136996512244845,1,0,0,0,0,0,2,0,0,1,0,0,-0.4889569279678058,-0.11225980736921067
0,0,1,0,-0.748079855318371,1,0,2,1,1,1,1,1,1,2,0,3,-1.4744025490663168,-0.8790470499879761
1,0,1,0,-0.7888002190384014,1,2,0,2,0,0,0,0,2,0,1,2,0.03617092408468901,-0.6097785157922233
1,0,0,0,0.35136996512244845,1,0,1,0,2,0,2,2,0,1,1,2,0.8238627021634315,0.6386543454662683
0,0,0,0,-0.9924020376385531,1,0,0,2,0,0,0,2,0,0,1,2,-0.1582593249347472,-0.7927936956301171
1,0,0,0,-0.3408762181180675,1,0,0,0,0,2,0,0,0,0,1,3,-0.5005895069689685,-0.49252958694794663
1,0,0,1,1.4915401492832983,1,2,0,2,2,2,2,2,0,2,1,1,0.4881797081298748,1.421402984348339
0,0,0,0,0.3106496014024181,1,2,1,0,0,0,0,0,2,0,0,0,0.6344178441444933,0.5514516964482128
0,0,1,0,-1.0738427650786138,1,0,0,0,0,0,2,0,0,0,1,2,-0.518869273970796,-0.8885841498299509
1,0,0,1,0.7992939660427822,1,2,0,2,2,0,2,2,2,2,1,3,0.677624566148813,0.9619002155731975
1,0,0,0,-0.015113308357824713,1,0,2,1,1,1,1,1,1,1,0,3,-1.4943441130683104,-0.7398318842391512
0,1,0,0,-0.5037576729981889,1,0,1,0,0,0,0,0,2,0,1,2,0.5546515881365197,-0.27008556378188897
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,2,0,0,3,-0.30615925794953225,-0.983623998949629
0,0,1,0,-0.9924020376385531,1,2,1,0,0,0,2,0,2,0,1,2,0.8471278601657574,-0.6797614012067135
0,0,1,1,-1.0738427650786138,1,0,2,1,1,1,1,1,1,0,0,3,-1.4976677070686424,-0.9580371963643314
0,0,1,1,-0.13727439951791576,1,2,2,1,1,1,1,1,1,2,0,3,-1.2849576910473786,-0.7023678600913943
0,0,0,0,-0.13727439951791576,1,2,0,0,0,0,0,2,2,1,1,1,0.2073360151017999,-0.08971957834454367
1,0,1,0,-1.0331224013585834,1,0,1,0,0,0,0,0,0,0,1,2,0.15249671409631763,-0.8089758580934678
1,0,1,1,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,0,3,-1.2849576910473786,-0.19067596162544692
1,0,1,1,0.3920903288424788,1,0,0,0,0,2,2,2,2,1,0,2,0.2787932861089434,0.35541131080762206
0,0,1,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.4660935640654862,-0.9990334797128197
1,0,0,0,-1.2367242199587352,1,0,2,1,1,1,1,1,1,0,0,3,-1.4860351280674797,-0.989297690290804
0,0,1,1,1.5322605130033284,1,0,2,1,1,1,1,1,1,2,1,3,-1.5142856770703037,-0.38938761828659074
1,0,0,0,-0.9109613101984924,1,0,1,0,0,0,0,2,2,0,1,2,0.8222009051632655,-0.6270645092558025
0,1,0,0,-0.1779947632379461,1,2,1,0,0,2,2,2,2,0,1,2,1.2808568772091153,0.26816450854955737
0,0,1,0,-0.1779947632379461,1,0,1,2,0,0,0,2,2,0,1,3,0.9169233341727343,0.1411135604232511
0,0,0,1,1.5322605130033284,1,2,0,2,2,0,2,0,0,2,0,2,0.04115631508518757,1.1516046112724763
0,0,0,0,1.0843365120829946,1,2,0,2,0,0,2,0,2,1,0,0,0.1308933530941583,0.789305200377461
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4960059100684764,-0.9994308588729021
0,0,1,1,-1.0738427650786138,1,0,0,0,0,0,0,0,0,0,0,3,-0.640180454982923,-0.8822260832686344
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,2,-0.6368568609825906,-0.9880172463305389
1,0,0,0,-0.5444780367182193,1,0,1,0,2,0,0,0,0,0,1,1,0.3020584441112687,-0.379188219844479
1,1,1,0,0.14776814652229667,1,2,1,0,0,0,0,0,2,0,1,2,0.642726829145324,0.3259831763415288
0,0,0,0,1.369379058123207,1,0,0,2,2,2,0,0,0,2,1,0,-0.12003799393092641,0.7656832169725699
0,1,1,1,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.14917312009598557,-0.9775750050683767
0,0,0,0,-1.1552834925186746,1,0,0,2,2,0,0,0,0,0,0,2,-0.31779183695069496,-0.9107269996945356
0,0,0,1,0.47353105628253944,1,2,0,0,2,0,0,2,2,1,1,3,0.42503142212356193,0.5244519901826223
1,0,0,0,-1.1960038562387048,1,2,0,0,0,0,0,0,0,0,0,0,-0.4773243489666429,-0.9475508018621601
0,1,0,0,-0.5037576729981889,1,2,1,0,0,0,0,0,2,0,1,1,0.6992279271509723,-0.24540390261677852
0,0,0,1,-1.1552834925186746,0,1,0,2,2,2,0,2,2,0,1,3,-0.25131995694405,-0.9093582492542522
1,1,1,0,1.002895784642934,1,2,0,0,2,2,0,2,0,1,1,1,0.21065960910213194,0.819837165843783
1,1,1,0,0.10704778280226633,1,2,1,0,0,2,0,0,0,1,1,0,0.5596369791370178,0.2348729655826642
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,2,0,0,1,1,-0.3244390249513595,-0.9838668417696794
1,0,1,0,-1.0738427650786138,1,2,1,0,0,0,0,2,0,0,1,2,0.6011819041411709,-0.8049358366326312
1,0,0,0,-1.2367242199587352,1,0,0,2,0,0,2,0,0,0,1,3,-0.3427187919531868,-0.9696053452467265
0,0,1,0,1.5729808767233588,1,2,2,1,1,1,1,1,1,2,0,1,-1.3198554280508674,-0.1808518657234128
1,1,1,0,-0.7073594915983407,1,2,1,0,0,0,0,0,2,0,1,0,0.6925807391503077,-0.41404720283169666
1,0,1,0,-0.6666391278783103,1,2,1,0,0,0,0,0,0,0,1,0,0.3020584441112687,-0.44113521557730523
0,0,0,0,-0.1779947632379461,1,0,0,0,0,2,0,2,0,0,1,0,-0.1732154979362424,-0.2811901036441881
1,0,0,1,-0.1779947632379461,1,0,1,2,0,0,0,0,0,0,1,0,0.33695618111475767,-0.09481927756559945
1,0,0,0,-0.5037576729981889,1,0,2,1,1,1,1,1,1,1,1,3,-1.4976677070686424,-0.8245177985766857
0,0,0,0,0.43281069256250915,1,2,0,0,2,2,2,2,2,1,0,1,0.6759627691486464,0.6088509084600975
1,1,1,0,1.6137012404433893,1,2,0,0,2,2,2,2,0,2,0,1,0.4183842341228973,1.3744680902186208
0,0,1,0,0.5142514200025698,1,2,2,1,1,1,1,1,1,2,0,3,-1.304899255049372,-0.5131712266522206
0,0,0,0,-1.0738427650786138,1,0,1,0,0,0,0,0,0,0,1,3,0.14917312009598557,-0.8234139675764571
1,0,1,1,1.125056875803025,1,2,1,0,0,0,0,0,0,0,0,0,0.31867641411292996,0.9581251135524158
1,0,1,0,0.9621754209229036,1,2,1,0,2,0,2,2,2,1,1,2,1.4121388402222392,1.6557463056968602
1,0,1,1,1.6137012404433893,1,0,2,1,1,1,1,1,1,2,0,2,-1.4694171580658184,-0.37563388402374304
0,1,0,0,-0.9109613101984924,1,0,1,0,0,2,0,0,2,0,1,1,0.6593447991469852,-0.6259827548755785
1,0,0,0,1.369379058123207,1,2,2,1,1,1,1,1,1,2,0,3,-1.3181936310507012,-0.2585615681395028
1,0,0,0,0.5142514200025698,1,2,1,2,0,2,2,2,2,0,1,1,1.4520219682262263,1.1839247829591681
0,0,0,0,-0.5851984004382496,1,0,1,0,0,0,0,0,0,0,1,2,0.21065960910213194,-0.4572290715606375
0,1,0,0,-0.62591876415828,1,0,2,1,1,1,1,1,1,1,0,3,-1.4660935640654862,-0.862180512304484
0,0,1,1,-0.6666391278783103,1,0,2,1,1,1,1,1,1,0,0,3,-1.5093002860698053,-0.8863323345894846
1,1,0,0,0.14776814652229667,1,2,1,2,0,0,0,2,0,0,1,2,0.8670694241677506,0.3988801755966223
1,0,0,0,-1.2774445836787656,1,0,0,2,0,0,0,0,0,0,1,3,-0.46569176996548,-0.985743354470068
0,0,0,0,-0.7888002190384014,1,2,1,0,0,0,0,0,2,0,1,2,0.7042133181514708,-0.4714022616035721
1,0,1,1,1.4100994218432374,1,0,1,0,2,2,2,2,2,2,0,0,1.2758714862086173,2.036435541055683
